IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_KS_20161108_GEN_PRE_DEM_CLINTON,USA_KS_20161108_GEN_PRE_REP_TRUMP,USA_KS_20161108_GEN_PRE_LIB_JOHNSON,USA_KS_20161108_GEN_PRE_GRE_STEIN,USA_KS_20161108_GEN_PRE_OTH_WRITEIN,USA_KS_20161108_GEN_USS_DEM_WIESNER,USA_KS_20161108_GEN_USS_REP_MORAN,USA_KS_20161108_GEN_USS_LIB_GARRARD,USA_KS_20161108_GEN_USS_OTH_WRITEIN
0,_103,_Leavenworth Ward 2 Precinct 1,_Leavenworth Ward 2 Precinct 1,118,160,13,7,4,115,161,24,0
0,_103,_Leavenworth Ward 2 Precinct 2,_Leavenworth Ward 2 Precinct 2,123,136,22,11,3,123,147,23,0
0,_103,_Leavenworth Ward 2 Precinct 3,_Leavenworth Ward 2 Precinct 3,215,204,21,10,2,208,207,33,0
0,_103,_Leavenworth Ward 3 Precinct 1,_Leavenworth Ward 3 Precinct 1,187,242,42,14,2,194,233,60,0
0,_103,_Leavenworth Ward 4 Precinct 1,_Leavenworth Ward 4 Precinct 1,119,114,16,10,1,127,108,22,3
0,_103,_Leavenworth Ward 5 Precinct 1,_Leavenworth Ward 5 Precinct 1,170,172,24,14,1,174,181,26,0
0,_103,_Leavenworth Ward 5 Precinct 2,_Leavenworth Ward 5 Precinct 2,123,172,31,11,0,128,175,35,0
0,_103,_Leavenworth Ward 5 Precinct 3,_Leavenworth Ward 5 Precinct 3,230,370,47,16,3,228,376,56,0
0,_103,_Leavenworth Ward 5 Precinct 4,_Leavenworth Ward 5 Precinct 4,125,242,31,10,4,132,255,25,0
0,_103,_Leavenworth Ward 6 Precinct 1,_Leavenworth Ward 6 Precinct 1,218,267,31,16,4,201,293,39,2
0,_103,_Leavenworth Ward 6 Precinct 2,_Leavenworth Ward 6 Precinct 2,213,178,23,12,4,207,200,25,0
0,_103,_Leavenworth Ward 6 Precinct 3,_Leavenworth Ward 6 Precinct 3,179,215,21,14,4,177,222,32,2
0,_103,_Leavenworth Ward 6 Precinct 4,_Leavenworth Ward 6 Precinct 4,274,444,42,25,4,268,479,40,3
0,_103,_Leavenworth Ward 6 Precinct 5,_Leavenworth Ward 6 Precinct 5,318,443,51,21,3,298,488,47,2
0,_103,_Leavenworth Ward 7 Precinct 1,_Leavenworth Ward 7 Precinct 1,120,32,4,5,3,108,49,7,0
0,_103,_Leavenworth Ward 7 Precinct 2,_Leavenworth Ward 7 Precinct 2,544,713,76,29,7,532,762,71,0
0,_103,_Leavenworth Ward 7 Precinct 3,_Leavenworth Ward 7 Precinct 3,636,858,84,40,27,570,999,95,3
0,_103,_Missouri River Voting District,_Missouri River Voting District,0,0,0,0,0,0,0,0,0
0,_103,_Reno Township H38 Voting District,_Reno Township H38 Voting District,54,71,6,1,0,50,74,6,0
0,_103,_Reno Township H42 Voting District,_Reno Township H42 Voting District,256,336,31,10,4,250,357,31,1
0,_103,_Sherman Township Voting District,_Sherman Township Voting District,413,883,61,31,9,433,878,74,0
0,_103,_South Delaware 1,_South Delaware 1,76,168,17,3,0,71,183,14,0
0,_103,_South Delaware 2,_South Delaware 2,30,71,8,1,0,32,75,2,0
0,_103,_South Delaware 3,_South Delaware 3,34,104,17,6,2,35,120,9,0
0,_103,_South Delaware 4,_South Delaware 4,2,1,1,0,0,2,1,1,0
0,_103,_Stranger/Stranger Township Voting District,_Stranger/Stranger Township Voting District,213,576,25,14,6,225,557,41,0
0,_103,_Tonganoxie North Precinct,_Tonganoxie North Precinct,394,814,83,40,9,425,805,84,4
0,_103,_Tonganoxie South Exclave Voting District,_Tonganoxie South Exclave Voting District,0,0,0,0,0,0,0,0,0
0,_103,_Tonganoxie South Precinct,_Tonganoxie South Precinct,266,455,46,15,6,289,455,42,0
0,_103,_Tonganoxie Township Voting District,_Tonganoxie Township Voting District,352,830,80,24,5,396,810,90,3
0,_103,_Walnut Township Voting District,_Walnut Township Voting District,171,414,20,16,0,180,418,23,0
0,_105,_Battle Creek Township Voting District,_Battle Creek Township Voting District,2,19,2,1,0,1,19,4,0
0,_105,_Beaver Township Voting District,_Beaver Township Voting District,2,30,0,0,0,1,29,1,0
0,_105,_Cedron Township Voting District,_Cedron Township Voting District,0,21,0,0,0,2,19,0,0
0,_105,_Colorado Township Voting District,_Colorado Township Voting District,18,88,4,2,0,16,89,8,0
0,_105,_Elkhorn Township Part A Voting District,_Elkhorn Township Part A Voting District,6,52,2,1,0,3,59,2,0
0,_105,_Franklin Township Voting District,_Franklin Township Voting District,6,46,0,0,0,4,44,5,0
0,_105,_Golden Belt Township Voting District,_Golden Belt Township Voting District,3,16,2,3,0,1,21,2,0
0,_105,_Grant Township Voting District,_Grant Township Voting District,4,40,0,0,0,3,38,3,0
0,_105,_Hanover Township Voting District,_Hanover Township Voting District,0,21,1,1,0,1,19,3,0
0,_105,_Highland Township Voting District,_Highland Township Voting District,12,24,0,0,0,8,28,0,0
0,_105,_Indiana Township Voting District,_Indiana Township Voting District,3,36,1,1,0,5,33,2,0
0,_105,_Lincoln Precinct 1,_Lincoln Precinct 1,42,175,7,7,0,31,190,14,0
0,_105,_Lincoln Precinct 2,_Lincoln Precinct 2,47,214,12,4,0,38,230,9,0
0,_105,_Lincoln Precinct 2 Exclave,_Lincoln Precinct 2 Exclave,0,0,0,0,0,0,0,0,0
0,_105,_Logan Township Voting District,_Logan Township Voting District,5,33,2,0,0,4,30,5,0
0,_105,_Madison Township Voting District,_Madison Township Voting District,4,34,1,1,0,7,33,2,0
0,_105,_Marion Township Enclave 1 Voting District,_Marion Township Enclave 1 Voting District,0,0,0,0,0,0,0,0,0
0,_105,_Marion Township Voting District,_Marion Township Voting District,2,16,1,0,0,0,18,1,0
0,_105,_Orange Township Voting District,_Orange Township Voting District,5,34,0,0,0,1,37,1,0
0,_105,_Pleasant Township Voting District,_Pleasant Township Voting District,37,157,4,1,0,31,161,5,0
0,_105,_Salt Creek Township Voting District,_Salt Creek Township Voting District,6,22,1,2,0,3,25,2,0
0,_105,_Scott Township Voting District,_Scott Township Voting District,6,40,0,1,0,2,45,0,0
0,_105,_Valley Township Voting District,_Valley Township Voting District,2,17,0,1,0,1,20,0,0
0,_105,_Vesper Township Voting District,_Vesper Township Voting District,3,44,1,3,0,4,47,0,0
0,_107,_Blue Mound Township Voting District,_Blue Mound Township Voting District,27,176,5,5,0,29,169,13,0
0,_107,_Centerville Township Voting District,_Centerville Township Voting District,40,184,4,3,0,45,168,15,2
0,_107,_Liberty Township Voting District,_Liberty Township Voting District,71,373,15,4,4,81,346,34,0
0,_107,_Mound City Township Voting District,_Mound City Township Voting District,102,493,20,6,3,105,479,34,0
0,_107,_North Lincoln Voting District,_North Lincoln Voting District,155,605,23,19,4,181,535,59,0
0,_107,_North Potosi Voting District,_North Potosi Voting District,64,333,12,2,0,70,301,26,0
0,_107,_Paris Township Voting District,_Paris Township Voting District,48,199,9,8,4,53,204,10,0
0,_107,_Scott Township Voting District,_Scott Township Voting District,69,288,13,2,1,57,293,21,0
0,_107,_Sheridan Township Voting District,_Sheridan Township Voting District,30,198,3,3,2,35,176,18,0
0,_107,_South Lincoln Voting District,_South Lincoln Voting District,59,198,8,3,0,60,180,23,0
0,_107,_South Potosi Voting District,_South Potosi Voting District,51,317,7,5,3,57,296,21,0
0,_107,_Stanton Township Voting District,_Stanton Township Voting District,7,79,0,3,2,11,73,6,0
0,_107,_Valley Township Voting District,_Valley Township Voting District,13,41,0,2,0,12,41,2,0
0,_109,_Augustine Township Voting District,_Augustine Township Voting District,0,8,0,0,0,0,8,0,0
0,_109,_Elkader Township Voting District,_Elkader Township Voting District,0,8,0,0,0,0,8,0,0
0,_109,_Lees Township Voting District,_Lees Township Voting District,2,5,0,0,0,2,5,0,0
0,_109,_Logansport Township Voting District,_Logansport Township Voting District,0,4,1,0,0,0,4,0,0
0,_109,_McAllaster Township Voting District,_McAllaster Township Voting District,0,16,0,0,0,0,16,0,0
0,_109,_Monument Township Voting District,_Monument Township Voting District,5,66,2,1,0,3,67,4,0
0,_109,_Oakley Precinct 1,_Oakley Precinct 1,67,512,22,11,1,49,545,19,0
0,_109,_Oakley Precinct 2,_Oakley Precinct 2,62,335,17,10,0,48,360,11,0
0,_109,_Paxton Township Voting District,_Paxton Township Voting District,0,21,0,0,0,0,21,0,0
0,_109,_Russell Springs Township Voting District,_Russell Springs Township Voting District,0,25,1,2,0,2,24,3,0
0,_109,_Western Township Voting District,_Western Township Voting District,0,24,0,0,0,0,20,1,0
0,_109,_Winona Township Voting District,_Winona Township Voting District,13,108,4,4,0,2,119,5,0
0,_111,_Precinct 01,_Precinct 01,225,171,30,16,4,188,226,22,0
0,_111,_Precinct 02,_Precinct 02,165,134,28,11,1,141,186,19,0
0,_111,_Precinct 03,_Precinct 03,192,201,19,16,0,167,233,20,0
0,_111,_Precinct 04,_Precinct 04,226,223,35,18,8,188,277,29,0
0,_111,_Precinct 04 Part A,_Precinct 04 Part A,0,2,0,0,0,0,2,0,0
0,_111,_Precinct 04 Part B,_Precinct 04 Part B,3,0,0,0,0,1,2,0,0
0,_111,_Precinct 04 Part C,_Precinct 04 Part C,5,2,0,0,0,4,3,0,0
0,_111,_Precinct 04 Part D,_Precinct 04 Part D,0,0,0,0,0,0,0,0,0
0,_111,_Precinct 05,_Precinct 05,174,122,23,5,1,139,147,30,0
0,_111,_Precinct 05 Part A,_Precinct 05 Part A,0,0,0,0,0,0,0,0,0
0,_111,_Precinct 05 Part B,_Precinct 05 Part B,0,0,0,0,0,0,0,0,0
0,_111,_Precinct 06 Part A,_Precinct 06 Part A,205,138,23,9,0,160,175,23,0
0,_111,_Precinct 06 Part A Exclave,_Precinct 06 Part A Exclave,0,0,0,0,0,0,0,0,0
0,_111,_Precinct 06 Part B Exclave,_Precinct 06 Part B Exclave,0,0,0,0,0,0,0,0,0
0,_111,_Precinct 07,_Precinct 07,76,57,14,7,1,71,76,8,0
0,_111,_Precinct 08,_Precinct 08,185,161,29,16,4,171,192,29,0
0,_111,_Precinct 09,_Precinct 09,142,155,18,14,3,120,186,22,0
0,_111,_Precinct 09 Part A,_Precinct 09 Part A,0,0,0,0,0,0,0,0,0
0,_111,_Precinct 10,_Precinct 10,157,172,9,13,4,129,205,17,0
0,_111,_Precinct 11,_Precinct 11,148,137,22,7,3,130,167,18,0
0,_111,_Precinct 12,_Precinct 12,143,135,18,6,1,121,160,18,0
0,_111,_Precinct 13,_Precinct 13,181,202,51,12,2,157,266,29,0
0,_111,_Precinct 14,_Precinct 14,242,225,27,20,9,190,329,21,0
0,_111,_Precinct 15,_Precinct 15,117,133,11,6,5,99,168,8,0
0,_111,_Precinct 16,_Precinct 16,237,187,19,17,2,190,259,19,0
0,_111,_Precinct 17,_Precinct 17,198,215,26,11,3,155,277,28,0
0,_111,_Precinct 17 Enclave Part B,_Precinct 17 Enclave Part B,0,0,0,0,0,0,0,0,0
0,_111,_Precinct 17 Exclave Part A,_Precinct 17 Exclave Part A,0,0,0,0,0,0,0,0,0
0,_111,_Precinct 17 Exclave Part C,_Precinct 17 Exclave Part C,0,0,0,0,0,0,0,0,0
0,_111,_Precinct 18,_Precinct 18,159,222,14,7,2,111,273,18,0
0,_111,_Precinct 18 Enclave Part A,_Precinct 18 Enclave Part A,0,0,0,0,0,0,0,0,0
0,_111,_Precinct 19,_Precinct 19,257,335,36,13,6,176,448,23,0
0,_111,_Precinct 19 Exclave Part A,_Precinct 19 Exclave Part A,0,0,0,0,0,0,0,0,0
0,_111,_Precinct 19 Exclave Part B,_Precinct 19 Exclave Part B,0,0,0,0,0,0,0,0,0
0,_111,_Precinct 20,_Precinct 20,224,307,23,11,4,141,424,18,0
0,_111,_Precinct 20 Exclave Part A,_Precinct 20 Exclave Part A,0,0,0,0,0,0,0,0,0
0,_111,_Precinct 21,_Precinct 21,40,153,10,11,3,45,168,11,0
0,_111,_Precinct 22,_Precinct 22,24,83,10,1,0,25,93,3,0
0,_111,_Precinct 23,_Precinct 23,28,99,8,5,1,24,111,10,0
0,_111,_Precinct 24,_Precinct 24,158,450,43,15,0,131,507,33,0
0,_111,_Precinct 25,_Precinct 25,113,354,22,9,0,85,400,21,0
0,_111,_Precinct 26,_Precinct 26,64,143,9,14,1,61,155,14,0
0,_111,_Precinct 27,_Precinct 27,90,293,11,3,1,65,321,18,0
0,_111,_Precinct 28,_Precinct 28,102,227,15,6,1,72,259,18,0
0,_111,_Precinct 28 Enclave A,_Precinct 28 Enclave A,0,0,0,0,0,0,0,0,0
0,_111,_Precinct 28 Enclave Part B,_Precinct 28 Enclave Part B,0,0,0,0,0,0,0,0,0
0,_111,_Precinct 29,_Precinct 29,41,112,6,2,1,27,131,5,0
0,_111,_Precinct 29 Enclave,_Precinct 29 Enclave,0,0,0,0,0,0,0,0,0
0,_111,_Precinct 29 Enclave 2,_Precinct 29 Enclave 2,0,0,0,0,0,0,0,0,0
0,_111,_Precinct 29 Enclave 3,_Precinct 29 Enclave 3,0,4,0,0,0,0,4,0,0
0,_111,_Precinct 29 Exclave Part A,_Precinct 29 Exclave Part A,0,0,0,0,0,0,0,0,0
0,_111,_Precinct 29D,_Precinct 29D,0,0,0,0,0,0,0,0,0
0,_111,_Precinct 30,_Precinct 30,120,327,21,7,9,99,363,23,0
0,_111,_Precinct 31,_Precinct 31,130,425,26,12,2,100,481,21,0
0,_111,_Precinct 32,_Precinct 32,78,246,14,11,4,77,251,22,0
0,_113,_Battle Hill Township Voting District,_Battle Hill Township Voting District,14,37,0,0,0,10,38,3,0
0,_113,_Bonaville Township Voting District,_Bonaville Township Voting District,5,40,0,0,1,3,39,2,0
0,_113,_Canton Township Voting District,_Canton Township Voting District,70,296,13,4,1,59,304,18,0
0,_113,_Castle Township Voting District,_Castle Township Voting District,19,55,5,2,0,18,57,6,0
0,_113,_Delmore Township Voting District,_Delmore Township Voting District,12,64,4,4,2,13,69,4,0
0,_113,_Empire Township Voting District,_Empire Township Voting District,74,409,27,7,0,62,422,29,0
0,_113,_Groveland Township Voting District,_Groveland Township Voting District,18,73,2,4,0,15,79,3,0
0,_113,_Gypsum Creek Township Voting District,_Gypsum Creek Township Voting District,16,70,4,2,2,12,79,3,0
0,_113,_Harper Township Voting District,_Harper Township Voting District,10,65,5,1,0,8,65,7,0
0,_113,_Hayes Township Voting District,_Hayes Township Voting District,20,95,1,3,0,14,98,6,0
0,_113,_Jackson Township Voting District,_Jackson Township Voting District,23,71,6,0,0,18,81,3,0
0,_113,_King City Township Voting District,_King City Township Voting District,56,197,16,9,0,42,224,15,0
0,_113,_Lindsborg Ward 1,_Lindsborg Ward 1,140,178,12,10,3,113,223,10,0
0,_113,_Lindsborg Ward 2,_Lindsborg Ward 2,209,241,27,12,0,161,314,19,0
0,_113,_Lindsborg Ward 3,_Lindsborg Ward 3,161,188,16,6,4,112,252,22,0
0,_113,_Lindsborg Ward 4,_Lindsborg Ward 4,154,208,19,8,2,135,232,28,0
0,_113,_Little Valley Township Voting District,_Little Valley Township Voting District,30,171,9,1,0,21,185,7,0
0,_113,_Lone Tree Township Voting District,_Lone Tree Township Voting District,27,64,5,2,0,21,76,4,0
0,_113,_Marquette Township Voting District,_Marquette Township Voting District,83,250,18,9,3,83,260,18,0
0,_113,_McPherson Township Voting District,_McPherson Township Voting District,66,204,9,3,0,49,220,20,0
0,_113,_McPherson Ward 1 Exclave,_McPherson Ward 1 Exclave,0,0,0,0,0,0,0,0,0
0,_113,_McPherson Ward 1 Precinct 1,_McPherson Ward 1 Precinct 1,859,1910,128,71,24,655,2228,124,0
0,_113,_McPherson Ward 2,_McPherson Ward 2,231,638,39,18,13,178,713,44,0
0,_113,_McPherson Ward 3 Part A,_McPherson Ward 3 Part A,121,364,26,17,26,101,403,32,0
0,_113,_McPherson Ward 4 Precinct 1 Part A,_McPherson Ward 4 Precinct 1 Part A,272,807,71,34,14,214,905,68,0
0,_113,_Meridian Township Voting District,_Meridian Township Voting District,29,81,11,4,0,18,106,5,0
0,_113,_Mound Township Voting District,_Mound Township Voting District,238,533,36,35,0,185,625,41,0
0,_113,_New Gottland Township Voting District,_New Gottland Township Voting District,44,209,6,3,0,29,219,13,0
0,_113,_Smoky Hill Township Voting District,_Smoky Hill Township Voting District,42,124,9,2,1,35,142,6,0
0,_113,_South Sharps Creek Township Voting District,_South Sharps Creek Township Voting District,4,41,1,0,0,5,37,4,0
0,_113,_Spring Valley Township Voting District,_Spring Valley Township Voting District,22,113,7,4,0,11,130,7,0
0,_113,_Superior Township Voting District,_Superior Township Voting District,110,577,30,16,2,91,620,34,0
0,_113,_Turkey Creek Township Voting District,_Turkey Creek Township Voting District,30,105,5,3,0,26,112,3,0
0,_113,_Union Township Voting District,_Union Township Voting District,17,71,7,1,0,10,80,5,0
0,_115,_Blaine Township Voting District,_Blaine Township Voting District,17,65,1,1,2,12,71,4,0
0,_115,_Catlin Township Voting District,_Catlin Township Voting District,23,75,3,6,1,20,82,5,0
0,_115,_Centre Township Voting District,_Centre Township Voting District,57,229,11,4,1,40,248,16,0
0,_115,_Clark Township Voting District,_Clark Township Voting District,10,61,3,3,1,8,66,3,0
0,_115,_Clear Creek Township Voting District,_Clear Creek Township Voting District,31,196,6,6,0,24,201,13,0
0,_115,_Colfax Township Voting District,_Colfax Township Voting District,21,54,6,5,0,16,60,10,0
0,_115,_Doyle Township Voting District,_Doyle Township Voting District,4,18,0,0,4,3,21,0,0
0,_115,_Durham Park Township Voting District,_Durham Park Township Voting District,30,67,4,3,0,19,86,3,0
0,_115,_East Branch Township Voting District,_East Branch Township Voting District,30,71,2,3,1,23,79,5,0
0,_115,_Fairplay Township Voting District,_Fairplay Township Voting District,8,58,2,0,1,4,63,2,0
0,_115,_Florence Ward 1,_Florence Ward 1,20,59,5,1,0,14,66,4,0
0,_115,_Florence Ward 1 Exclave,_Florence Ward 1 Exclave,0,0,0,0,0,0,0,0,0
0,_115,_Florence Ward 2,_Florence Ward 2,19,66,3,4,0,24,65,7,0
0,_115,_Gale Township Voting District,_Gale Township Voting District,21,107,5,4,2,20,109,9,0
0,_115,_Grant Township Voting District,_Grant Township Voting District,20,57,1,2,0,13,67,3,0
0,_115,_Hillsboro Ward 1,_Hillsboro Ward 1,112,388,31,13,6,85,448,17,0
0,_115,_Hillsboro Ward 2,_Hillsboro Ward 2,122,450,30,11,12,82,543,15,0
0,_115,_Hillsboro Ward 2 Exclave A,_Hillsboro Ward 2 Exclave A,0,0,0,0,0,0,0,0,0
0,_115,_Hillsboro Ward 2 Exclave Industrial Park,_Hillsboro Ward 2 Exclave Industrial Park,0,0,0,0,0,0,0,0,0
0,_115,_Lehigh Township Voting District,_Lehigh Township Voting District,25,96,3,3,1,21,99,8,0
0,_115,_Liberty Township Voting District,_Liberty Township Voting District,33,130,6,6,2,24,150,5,0
0,_115,_Logan Township Voting District,_Logan Township Voting District,4,23,0,1,0,3,25,0,0
0,_115,_Lost Springs Township Voting District,_Lost Springs Township Voting District,11,81,1,0,0,5,85,4,0
0,_115,_Marion North Ward,_Marion North Ward,117,331,18,11,2,96,364,23,0
0,_115,_Marion South Ward,_Marion South Ward,92,314,23,11,0,70,345,22,0
0,_115,_Marion South Ward Exclave,_Marion South Ward Exclave,0,0,0,0,0,0,0,0,0
0,_115,_Menno Township Voting District,_Menno Township Voting District,43,116,6,5,3,20,149,8,0
0,_115,_Milton Township Voting District,_Milton Township Voting District,15,83,2,2,2,18,83,4,0
0,_115,_Moore Township Voting District,_Moore Township Voting District,6,24,3,0,0,6,27,0,0
0,_115,_Peabody East Voting District,_Peabody East Voting District,60,120,6,8,1,47,135,11,0
0,_115,_Peabody West Voting District,_Peabody West Voting District,60,181,16,9,0,55,187,23,0
0,_115,_Risley Township Voting District,_Risley Township Voting District,19,105,6,2,2,11,120,2,0
0,_115,_Summit Township Voting District,_Summit Township Voting District,12,26,0,1,0,9,29,2,0
0,_115,_West Branch Township Voting District,_West Branch Township Voting District,151,263,22,16,2,108,329,18,0
0,_115,_Wilson Township Voting District,_Wilson Township Voting District,11,89,2,2,1,13,88,3,0
0,_117,_Balderson Township Voting District,_Balderson Township Voting District,2,36,1,1,3,3,37,0,0
0,_117,_Bigelow Township Voting District,_Bigelow Township Voting District,6,14,0,1,0,3,17,1,0
0,_117,_Blue Rapids City Voting District,_Blue Rapids City Voting District,73,269,36,10,2,70,291,21,0
0,_117,_Blue Rapids Township Voting District,_Blue Rapids Township Voting District,7,29,0,1,0,4,29,4,0
0,_117,_Center Township Voting District,_Center Township Voting District,9,43,4,2,3,6,54,4,0
0,_117,_Clear Fork Township Voting District,_Clear Fork Township Voting District,4,12,1,0,0,4,13,0,0
0,_117,_Cleveland Township Voting District,_Cleveland Township Voting District,18,34,1,0,0,14,39,0,0
0,_117,_Cottage Hill Township Voting District,_Cottage Hill Township Voting District,4,52,5,1,1,4,59,1,0
0,_117,_East Vermillion Township Voting District,_East Vermillion Township Voting District,77,148,13,5,1,49,190,10,0
0,_117,_Elm Creek Township Voting District,_Elm Creek Township Voting District,19,62,8,2,0,15,68,7,0
0,_117,_Franklin Township C1 Voting District,_Franklin Township C1 Voting District,14,75,6,0,0,10,47,3,0
0,_117,_Franklin Township C2 Voting District,_Franklin Township C2 Voting District,12,45,2,0,0,17,70,6,0
0,_117,_Guittard Township C1 Voting District,_Guittard Township C1 Voting District,0,2,0,0,0,0,2,0,0
0,_117,_Guittard Township C2 Voting District,_Guittard Township C2 Voting District,43,124,8,0,0,39,136,7,0
0,_117,_Herkimer Township Voting District,_Herkimer Township Voting District,17,99,6,1,1,13,103,5,0
0,_117,_Lincoln Township Voting District,_Lincoln Township Voting District,7,62,2,0,1,4,73,1,0
0,_117,_Logan Township Voting District,_Logan Township Voting District,33,107,7,1,0,24,117,8,0
0,_117,_Marysville City Ward 1,_Marysville City Ward 1,120,300,13,2,1,105,310,17,0
0,_117,_Marysville City Ward 2,_Marysville City Ward 2,94,237,15,7,0,74,261,13,0
0,_117,_Marysville City Ward 2 Exclave,_Marysville City Ward 2 Exclave,0,0,0,0,0,0,0,0,0
0,_117,_Marysville City Ward 3,_Marysville City Ward 3,55,158,11,5,1,44,168,12,0
0,_117,_Marysville City Ward 4 Part A,_Marysville City Ward 4 Part A,118,251,17,8,0,82,289,21,0
0,_117,_Marysville City Ward 4 Part B,_Marysville City Ward 4 Part B,0,0,0,0,0,0,0,0,0
0,_117,_Marysville City Ward 4 Part B Exclave,_Marysville City Ward 4 Part B Exclave,0,0,0,0,0,0,0,0,0
0,_117,_Marysville Township Voting District,_Marysville Township Voting District,35,104,1,0,0,29,105,4,0
0,_117,_Murray Township Voting District,_Murray Township Voting District,46,227,14,10,2,42,240,13,0
0,_117,_Noble Township Voting District,_Noble Township Voting District,18,84,2,1,0,16,85,2,0
0,_117,_Oketo Township Voting District,_Oketo Township Voting District,34,70,1,0,0,29,73,2,0
0,_117,_Richland Township Voting District,_Richland Township Voting District,18,72,0,0,0,12,71,1,0
0,_117,_Rock Township Voting District,_Rock Township Voting District,16,56,2,0,0,7,65,2,0
0,_117,_St. Bridget Township Voting District,_St. Bridget Township Voting District,17,67,2,1,0,17,64,5,0
0,_117,_Walnut Township Voting District,_Walnut Township Voting District,11,49,2,2,0,9,53,4,0
0,_117,_Waterville Township Voting District,_Waterville Township Voting District,70,249,10,4,1,64,258,8,0
0,_117,_Wells Township Voting District,_Wells Township Voting District,21,41,7,1,0,15,53,4,0
0,_117,_West Vermillion Township Voting District,_West Vermillion Township Voting District,54,129,7,7,0,43,151,5,0
0,_119,_Cimarron Township Voting District,_Cimarron Township Voting District,6,24,0,0,0,3,25,1,0
0,_119,_Crooked Creek Township Voting District,_Crooked Creek Township Voting District,4,44,2,0,3,3,49,1,0
0,_119,_Fowler Township Voting District,_Fowler Township Voting District,38,221,4,2,1,28,225,9,0
0,_119,_Logan Township Voting District,_Logan Township Voting District,6,48,4,0,0,6,51,2,0
0,_119,_Meade Center Township Voting District,_Meade Center Township Voting District,90,716,31,9,8,65,753,37,0
0,_119,_Mertilla Township Voting District,_Mertilla Township Voting District,8,38,2,2,0,3,45,1,0
0,_119,_Odee Township Voting District,_Odee Township Voting District,1,14,0,1,0,0,15,0,0
0,_119,_Sand Creek Township Voting District,_Sand Creek Township Voting District,0,20,0,0,0,0,20,0,0
0,_119,_West Plains Township Voting District,_West Plains Township Voting District,57,290,19,4,3,50,308,12,0
0,_121,_East Middle Creek Township C2 Voting District,_East Middle Creek Township C2 Voting District,33,85,11,4,2,36,89,10,0
0,_121,_East Middle Creek Township C3 Voting District,_East Middle Creek Township C3 Voting District,106,342,13,10,9,100,355,16,0
0,_121,_East Valley Township Voting District,_East Valley Township Voting District,61,152,8,8,2,54,157,14,1
0,_121,_Louisburg Ward 1,_Louisburg Ward 1,126,221,17,8,1,121,226,24,0
0,_121,_Louisburg Ward 1 Exclave Park,_Louisburg Ward 1 Exclave Park,0,0,0,0,0,0,0,0,0
0,_121,_Louisburg Ward 2,_Louisburg Ward 2,140,354,29,8,2,140,363,24,0
0,_121,_Louisburg Ward 2 Exclave A,_Louisburg Ward 2 Exclave A,0,0,0,0,0,0,0,0,0
0,_121,_Louisburg Ward 2 Exclave B,_Louisburg Ward 2 Exclave B,0,0,0,0,0,0,0,0,0
0,_121,_Louisburg Ward 3,_Louisburg Ward 3,157,366,16,3,8,132,378,27,0
0,_121,_Louisburg Ward 4,_Louisburg Ward 4,113,351,27,9,4,117,348,31,0
0,_121,_Miami Township Voting District,_Miami Township Voting District,79,183,12,5,4,72,188,18,0
0,_121,_Mound Township Voting District,_Mound Township Voting District,97,210,20,8,6,104,218,13,0
0,_121,_North Marysvill Township C2 Voting District,_North Marysvill Township C2 Voting District,29,111,4,1,2,22,121,6,0
0,_121,_North Marysville Township C3 Voting District,_North Marysville Township C3 Voting District,128,282,13,5,9,118,300,13,0
0,_121,_North Marysville Township Enclave 2 Voting District,_North Marysville Township Enclave 2 Voting District,0,0,0,0,0,0,0,0,0
0,_121,_North Marysville Township Enclave Voting District,_North Marysville Township Enclave Voting District,0,0,0,0,0,0,0,0,0
0,_121,_North Paola Township Part 1 Voting District,_North Paola Township Part 1 Voting District,3,8,2,0,0,1,11,1,0
0,_121,_North Paola Township Part 2 Voting District,_North Paola Township Part 2 Voting District,20,63,3,2,0,15,61,10,0
0,_121,_North Paola Township Part 3 Voting District,_North Paola Township Part 3 Voting District,0,0,0,0,0,0,0,0,0
0,_121,_North Paola Township Voting District,_North Paola Township Voting District,64,148,17,3,0,64,148,18,0
0,_121,_North Wea Township Voting District,_North Wea Township Voting District,90,254,14,5,2,81,276,11,0
0,_121,_Osage Township Voting District,_Osage Township Voting District,89,181,14,2,1,87,186,16,0
0,_121,_Osawatomie Township Enclave A Voting District,_Osawatomie Township Enclave A Voting District,0,0,0,0,0,0,0,0,0
0,_121,_Osawatomie Township Enclave B Voting District,_Osawatomie Township Enclave B Voting District,0,0,0,0,0,0,0,0,0
0,_121,_Osawatomie Township Voting District,_Osawatomie Township Voting District,86,234,13,3,0,86,229,13,0
0,_121,_Osawatomie Ward 1 Exclave A Cemetery,_Osawatomie Ward 1 Exclave A Cemetery,0,0,0,0,0,0,0,0,0
0,_121,_Osawatomie Ward 1 Exclave B,_Osawatomie Ward 1 Exclave B,0,0,0,0,0,0,0,0,0
0,_121,_Osawatomie Ward 1 Exclave C,_Osawatomie Ward 1 Exclave C,0,0,0,0,0,0,0,0,0
0,_121,_Osawatomie Ward 1 Exclave D,_Osawatomie Ward 1 Exclave D,0,0,0,0,0,0,0,0,0
0,_121,_Osawatomie Ward 1 H5,_Osawatomie Ward 1 H5,82,138,7,4,3,77,137,14,0
