IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_NV_20201103_GEN_PRE_DEM_BIDEN,USA_NV_20201103_GEN_PRE_REP_TRUMP,USA_NV_20201103_GEN_PRE_LIB_JORGENSEN,USA_NV_20201103_GEN_PRE_IND_BLANKENSHIP,USA_NV_20201103_GEN_PRE_OTH_NONE
0,_Carson City,_Precinct 101,_000101,515,529,15,3,14
0,_Carson City,_Precinct 103,_000103,484,548,18,3,15
0,_Carson City,_Precinct 105,_000105,445,583,17,2,8
0,_Carson City,_Precinct 107,_000107,494,706,13,2,18
0,_Carson City,_Precinct 109,_000109,702,824,16,2,20
0,_Carson City,_Precinct 111,_000111,661,692,21,6,13
0,_Carson City,_Precinct 113,_000113,588,887,11,4,19
0,_Carson City,_Precinct 201,_000201,468,563,14,4,13
0,_Carson City,_Precinct 203,_000203,662,677,20,2,18
0,_Carson City,_Precinct 205,_000205,646,723,15,6,18
0,_Carson City,_Precinct 207,_000207,489,699,8,3,8
0,_Carson City,_Precinct 209,_000209,375,453,15,5,14
0,_Carson City,_Precinct 211,_000211,363,546,14,4,10
0,_Carson City,_Precinct 301,_000301,436,542,17,5,9
0,_Carson City,_Precinct 303,_000303,382,537,18,1,14
0,_Carson City,_Precinct 305,_000305,496,688,17,2,16
0,_Carson City,_Precinct 307,_000307,933,874,43,17,18
0,_Carson City,_Precinct 309,_000309,503,939,13,6,30
0,_Carson City,_Precinct 401,_000401,428,461,30,4,9
0,_Carson City,_Precinct 403,_000403,703,872,36,10,18
0,_Carson City,_Precinct 405,_000405,539,649,9,6,11
0,_Carson City,_Precinct 407,_000407,567,1055,21,5,13
0,_Carson City,_Precinct 409,_000409,607,585,20,1,19
0,_Carson City,_Precinct 411,_000411,249,481,11,1,10
0,_Churchill,_Precinct 01,_000001,227,510,14,3,9
0,_Churchill,_Precinct 02,_000002,267,498,19,1,9
0,_Churchill,_Precinct 03,_000003,151,352,26,1,10
0,_Churchill,_Precinct 04,_000004,216,383,16,4,11
0,_Churchill,_Precinct 05,_000005,142,365,21,3,10
0,_Churchill,_Precinct 06,_000006,129,363,14,1,4
0,_Churchill,_Precinct 07,_000007,184,596,22,1,16
0,_Churchill,_Precinct 08,_000008,89,305,8,2,5
0,_Churchill,_Precinct 09,_000009,119,347,10,3,5
0,_Churchill,_Precinct 10,_000010,174,738,7,1,11
0,_Churchill,_Precinct 11,_000011,176,701,26,2,6
0,_Churchill,_Precinct 12,_000012,84,269,6,1,4
0,_Churchill,_Precinct 13,_000013,68,396,12,1,6
0,_Churchill,_Precinct 14,_000014,100,500,12,1,8
0,_Churchill,_Precinct 15,_000015,112,528,15,1,5
0,_Churchill,_Precinct 16,_000016,199,270,6,3,12
0,_Churchill,_Precinct 17,_000017,231,858,14,2,7
0,_Churchill,_Precinct 18,_000018,266,889,21,3,6
0,_Churchill,_Precinct 19,_000019,117,504,13,1,6
0,_Clark,_1038,_001038,189,231,2,0,3
0,_Clark,_1039,_001039,382,548,2,0,9
0,_Clark,_1063,_001063,649,573,15,3,13
0,_Clark,_1067,_001067,39,94,2,2,2
0,_Clark,_1072,_001072,61,192,1,2,3
0,_Clark,_1074,_001074,660,996,13,2,11
0,_Clark,_1137,_001137,583,563,11,0,11
0,_Clark,_1161,_001161,0,1,0,0,0
0,_Clark,_1302,_001302,1180,842,23,3,17
0,_Clark,_1303,_001303,743,624,8,2,13
0,_Clark,_1304,_001304,823,484,17,0,14
0,_Clark,_1307,_001307,880,775,7,1,7
0,_Clark,_1309,_001309,1,2,0,0,0
0,_Clark,_1318,_001318,856,454,10,2,15
0,_Clark,_1327,_001327,1051,618,23,4,18
0,_Clark,_1328,_001328,860,617,14,4,14
0,_Clark,_1330,_001330,684,882,13,6,12
0,_Clark,_1331,_001331,791,540,10,7,7
0,_Clark,_1332,_001332,323,273,7,1,3
0,_Clark,_1333,_001333,575,523,3,2,5
0,_Clark,_1334,_001334,782,655,15,4,8
0,_Clark,_1335,_001335,639,664,12,0,10
0,_Clark,_1336,_001336,622,439,4,1,6
0,_Clark,_1337,_001337,839,676,14,6,11
0,_Clark,_1340,_001340,1096,684,11,1,15
0,_Clark,_1341,_001341,732,570,21,6,7
0,_Clark,_1342,_001342,537,444,12,4,5
0,_Clark,_1343,_001343,362,473,8,0,9
0,_Clark,_1344,_001344,359,245,6,1,2
0,_Clark,_1345,_001345,334,268,6,1,3
0,_Clark,_1346,_001346,543,667,13,3,6
0,_Clark,_1348,_001348,739,572,21,1,10
0,_Clark,_1349,_001349,745,554,13,2,14
0,_Clark,_1351,_001351,667,398,11,2,11
0,_Clark,_1352,_001352,629,478,15,2,8
0,_Clark,_1353,_001353,1193,767,29,2,15
0,_Clark,_1354,_001354,490,305,6,2,9
0,_Clark,_1356,_001356,955,712,13,1,21
0,_Clark,_1361,_001361,1,1,0,0,0
0,_Clark,_1363,_001363,1,0,0,0,0
0,_Clark,_1365,_001365,2,4,0,0,0
0,_Clark,_1367,_001367,966,670,12,4,12
0,_Clark,_1368,_001368,912,597,4,3,15
0,_Clark,_1371,_001371,0,2,0,0,0
0,_Clark,_1374,_001374,2,0,0,0,0
0,_Clark,_1375,_001375,1,0,0,0,0
0,_Clark,_1376,_001376,0,2,0,0,0
0,_Clark,_1377,_001377,2,2,0,0,0
0,_Clark,_1378,_001378,0,3,0,0,0
0,_Clark,_1379,_001379,0,0,0,0,0
0,_Clark,_1380,_001380,1,1,0,0,0
0,_Clark,_1381,_001381,0,2,0,0,0
0,_Clark,_1382,_001382,0,0,0,0,0
0,_Clark,_1384,_001384,1614,1707,33,6,30
0,_Clark,_1385,_001385,0,1,0,0,0
0,_Clark,_1386,_001386,1,2,0,0,0
0,_Clark,_1387,_001387,0,0,0,0,0
0,_Clark,_1389,_001389,529,495,10,0,8
0,_Clark,_1390,_001390,1571,1259,33,5,22
0,_Clark,_1391,_001391,838,726,13,0,14
0,_Clark,_1394,_001394,547,716,7,2,2
0,_Clark,_1395,_001395,527,721,4,0,8
0,_Clark,_1396,_001396,548,442,10,1,8
0,_Clark,_1410,_001410,835,811,23,4,14
0,_Clark,_1411,_001411,616,577,9,1,6
0,_Clark,_1509,_001509,598,705,10,2,9
0,_Clark,_1510,_001510,332,617,2,1,7
0,_Clark,_1511,_001511,517,601,12,0,8
0,_Clark,_1513,_001513,626,975,15,4,16
0,_Clark,_1514,_001514,672,862,12,3,18
0,_Clark,_1517,_001517,305,418,4,1,5
0,_Clark,_1518,_001518,600,844,10,2,13
0,_Clark,_1519,_001519,164,386,9,1,4
0,_Clark,_1520,_001520,329,369,1,0,4
0,_Clark,_1521,_001521,375,627,7,3,9
0,_Clark,_1525,_001525,663,863,0,1,4
0,_Clark,_1528,_001528,834,1035,12,0,16
0,_Clark,_1533,_001533,0,2,0,0,0
0,_Clark,_1543,_001543,0,0,0,0,0
0,_Clark,_1550,_001550,354,515,5,0,11
0,_Clark,_1552,_001552,378,443,3,6,7
0,_Clark,_1553,_001553,0,0,0,0,0
0,_Clark,_1601,_001601,527,354,7,4,14
0,_Clark,_1602,_001602,527,338,8,0,14
0,_Clark,_1603,_001603,542,300,5,0,11
0,_Clark,_1604,_001604,550,412,7,0,6
0,_Clark,_1605,_001605,602,381,8,1,8
0,_Clark,_1606,_001606,240,281,5,1,10
0,_Clark,_1607,_001607,174,140,4,1,1
0,_Clark,_1608,_001608,726,854,9,5,16
0,_Clark,_1609,_001609,901,693,23,2,17
0,_Clark,_1611,_001611,775,431,9,0,9
0,_Clark,_1612,_001612,892,833,15,2,13
0,_Clark,_1613,_001613,476,340,8,4,4
0,_Clark,_1614,_001614,459,414,7,0,5
0,_Clark,_1615,_001615,521,420,12,1,5
0,_Clark,_1616,_001616,381,356,5,2,4
0,_Clark,_1617,_001617,705,457,6,3,15
0,_Clark,_1618,_001618,756,485,3,1,10
0,_Clark,_1619,_001619,891,775,16,5,16
0,_Clark,_1621,_001621,502,351,6,1,13
0,_Clark,_1623,_001623,261,201,2,1,9
0,_Clark,_1624,_001624,300,245,4,2,5
0,_Clark,_1625,_001625,449,370,5,4,7
0,_Clark,_1631,_001631,658,460,11,0,14
0,_Clark,_1632,_001632,388,258,6,0,7
0,_Clark,_1633,_001633,826,405,7,3,13
0,_Clark,_1634,_001634,627,242,9,5,7
0,_Clark,_1635,_001635,483,196,8,2,5
0,_Clark,_1641,_001641,480,349,5,3,5
0,_Clark,_1642,_001642,348,179,7,4,5
0,_Clark,_1643,_001643,269,290,3,0,6
0,_Clark,_1644,_001644,1,2,0,0,0
0,_Clark,_1645,_001645,133,84,3,0,2
0,_Clark,_1651,_001651,171,400,4,1,1
0,_Clark,_1652,_001652,1091,610,11,3,18
0,_Clark,_1653,_001653,812,411,18,2,12
0,_Clark,_1655,_001655,841,360,10,0,6
0,_Clark,_1661,_001661,819,462,19,2,8
0,_Clark,_1662,_001662,606,432,11,2,10
0,_Clark,_1664,_001664,427,485,4,1,4
0,_Clark,_1665,_001665,0,0,0,0,0
0,_Clark,_1668,_001668,1163,1498,20,4,25
0,_Clark,_1669,_001669,280,330,3,1,1
0,_Clark,_1670,_001670,657,576,16,5,6
0,_Clark,_1671,_001671,7,17,1,0,0
0,_Clark,_1672,_001672,620,509,5,1,11
0,_Clark,_1673,_001673,0,0,0,0,0
0,_Clark,_1674,_001674,575,774,3,2,14
0,_Clark,_1675,_001675,530,690,12,0,10
0,_Clark,_1676,_001676,251,317,4,1,6
0,_Clark,_1677,_001677,461,507,11,0,9
0,_Clark,_1678,_001678,380,541,7,5,13
0,_Clark,_1679,_001679,503,563,13,2,9
0,_Clark,_1680,_001680,845,729,17,2,10
0,_Clark,_1681,_001681,16,38,0,0,0
0,_Clark,_1682,_001682,654,464,20,5,12
0,_Clark,_1683,_001683,757,527,18,1,11
0,_Clark,_1684,_001684,170,215,4,2,4
0,_Clark,_1685,_001685,5,1,0,0,0
0,_Clark,_1686,_001686,384,549,10,2,5
0,_Clark,_1687,_001687,623,548,13,1,15
0,_Clark,_1688,_001688,537,468,14,2,9
0,_Clark,_1689,_001689,514,442,6,1,5
0,_Clark,_1691,_001691,0,1,0,0,0
0,_Clark,_1692,_001692,51,128,0,0,3
0,_Clark,_1693,_001693,202,388,6,2,3
0,_Clark,_1694,_001694,0,0,0,0,0
0,_Clark,_1695,_001695,700,498,9,3,11
0,_Clark,_1702,_001702,690,575,11,0,12
0,_Clark,_1703,_001703,907,508,5,4,12
0,_Clark,_1704,_001704,525,459,9,1,3
0,_Clark,_1711,_001711,111,70,3,0,0
0,_Clark,_1712,_001712,1111,1137,20,5,18
0,_Clark,_1713,_001713,688,644,17,1,10
0,_Clark,_1715,_001715,369,552,3,0,10
0,_Clark,_1717,_001717,516,599,4,0,8
0,_Clark,_1718,_001718,644,782,2,0,10
0,_Clark,_1719,_001719,487,548,3,1,7
0,_Clark,_1720,_001720,421,479,2,6,5
0,_Clark,_1721,_001721,469,662,2,2,12
0,_Clark,_1722,_001722,324,401,0,2,9
0,_Clark,_1727,_001727,959,1174,11,4,21
0,_Clark,_1732,_001732,52,50,2,0,1
0,_Clark,_1750,_001750,479,745,15,3,7
0,_Clark,_1751,_001751,341,841,9,2,8
0,_Clark,_1753,_001753,71,143,0,0,2
0,_Clark,_1903,_001903,0,0,0,0,0
0,_Clark,_1905,_001905,0,0,0,0,0
0,_Clark,_1906,_001906,0,0,0,0,0
0,_Clark,_1907,_001907,0,0,0,0,0
0,_Clark,_1908,_001908,0,0,0,0,0
0,_Clark,_1909,_001909,0,0,0,0,0
0,_Clark,_1912,_001912,0,0,0,0,0
0,_Clark,_1915,_001915,0,0,0,0,0
0,_Clark,_1918,_001918,0,0,0,0,0
0,_Clark,_1919,_001919,0,0,0,0,0
0,_Clark,_1920,_001920,0,0,0,0,0
0,_Clark,_1921,_001921,0,0,0,0,0
0,_Clark,_1922,_001922,0,0,0,0,0
0,_Clark,_1923,_001923,0,0,0,0,0
0,_Clark,_1924,_001924,0,0,0,0,0
0,_Clark,_1925,_001925,0,0,0,0,0
0,_Clark,_1926,_001926,0,0,0,0,0
0,_Clark,_1928,_001928,0,0,0,0,0
0,_Clark,_1929,_001929,0,0,0,0,0
0,_Clark,_1930,_001930,0,0,0,0,0
0,_Clark,_1935,_001935,0,0,0,0,0
0,_Clark,_1940,_001940,0,0,0,0,0
0,_Clark,_1943,_001943,0,0,0,0,0
0,_Clark,_1946,_001946,0,0,0,0,0
0,_Clark,_1959,_001959,0,0,0,0,0
0,_Clark,_1960,_001960,0,0,0,0,0
0,_Clark,_1964,_001964,0,0,0,0,0
0,_Clark,_2008,_002008,537,627,17,0,12
0,_Clark,_2037,_002037,572,594,11,3,9
0,_Clark,_2044,_002044,685,848,11,2,18
0,_Clark,_2078,_002078,0,0,0,0,0
0,_Clark,_2126,_002126,228,198,3,1,5
0,_Clark,_2352,_002352,407,504,7,0,3
0,_Clark,_2353,_002353,433,603,5,4,9
0,_Clark,_2354,_002354,372,379,8,2,5
0,_Clark,_2356,_002356,0,0,0,0,0
0,_Clark,_2360,_002360,1133,468,15,3,15
0,_Clark,_2366,_002366,681,516,9,4,10
0,_Clark,_2371,_002371,515,469,6,2,6
0,_Clark,_2372,_002372,612,430,13,2,14
0,_Clark,_2373,_002373,424,362,7,0,8
0,_Clark,_2380,_002380,681,419,13,3,15
0,_Clark,_2381,_002381,860,385,12,1,14
0,_Clark,_2382,_002382,922,551,11,4,19
0,_Clark,_2383,_002383,868,564,18,8,15
0,_Clark,_2384,_002384,920,753,30,0,25
0,_Clark,_2385,_002385,601,451,16,3,13
0,_Clark,_2386,_002386,825,607,12,5,8
0,_Clark,_2387,_002387,1317,778,24,4,18
0,_Clark,_2390,_002390,725,515,9,2,13
0,_Clark,_2391,_002391,391,370,6,0,4
0,_Clark,_2392,_002392,568,377,16,5,9
0,_Clark,_2393,_002393,852,580,12,0,15
0,_Clark,_2394,_002394,1154,616,18,7,15
0,_Clark,_2399,_002399,1499,946,36,3,27
0,_Clark,_2400,_002400,1484,620,20,7,12
0,_Clark,_2401,_002401,4,2,0,0,0
0,_Clark,_2405,_002405,0,3,0,0,0
0,_Clark,_2406,_002406,1,0,0,0,0
0,_Clark,_2407,_002407,3,6,1,0,0
0,_Clark,_2408,_002408,2,0,0,0,0
0,_Clark,_2409,_002409,1034,603,25,5,17
0,_Clark,_2417,_002417,122,71,6,1,3
0,_Clark,_2430,_002430,699,346,15,5,9
0,_Clark,_2436,_002436,0,2,0,0,0
0,_Clark,_2440,_002440,670,798,7,2,7
0,_Clark,_2444,_002444,136,112,5,1,0
0,_Clark,_2445,_002445,0,0,0,0,0
0,_Clark,_2446,_002446,845,480,21,4,13
0,_Clark,_2447,_002447,0,1,0,0,0
0,_Clark,_2449,_002449,939,687,11,5,12
0,_Clark,_2456,_002456,875,480,20,2,20
0,_Clark,_2457,_002457,991,1110,36,6,22
0,_Clark,_2458,_002458,1,1,0,0,0
0,_Clark,_2463,_002463,1242,514,17,4,16
0,_Clark,_2464,_002464,1240,923,14,1,24
0,_Clark,_2465,_002465,360,797,11,5,9
0,_Clark,_2466,_002466,504,930,7,3,9
0,_Clark,_2468,_002468,0,0,0,0,0
0,_Clark,_2469,_002469,97,349,8,1,2
0,_Clark,_2473,_002473,74,445,6,0,3
0,_Clark,_2476,_002476,136,1274,12,0,12
0,_Clark,_2477,_002477,278,619,0,2,7
0,_Clark,_2478,_002478,0,0,0,0,0
0,_Clark,_2479,_002479,1062,679,19,3,18
0,_Clark,_2480,_002480,910,682,18,4,22
0,_Clark,_2481,_002481,1144,475,14,5,26
0,_Clark,_2483,_002483,1424,579,25,7,21
0,_Clark,_2484,_002484,814,525,13,1,10
0,_Clark,_2486,_002486,0,0,0,0,0
0,_Clark,_2487,_002487,0,0,0,0,0
0,_Clark,_2488,_002488,0,0,0,0,0
0,_Clark,_2489,_002489,0,0,0,0,0
0,_Clark,_2500,_002500,605,643,3,3,6
0,_Clark,_2501,_002501,9,25,1,0,0
0,_Clark,_2503,_002503,2,5,0,0,0
0,_Clark,_2600,_002600,543,713,21,1,10
0,_Clark,_2601,_002601,8,22,0,0,0
0,_Clark,_2602,_002602,56,96,2,1,4
0,_Clark,_2603,_002603,555,705,14,1,13
0,_Clark,_2604,_002604,542,496,17,4,4
0,_Clark,_2605,_002605,460,633,9,3,10
0,_Clark,_2606,_002606,596,409,10,1,6
0,_Clark,_2607,_002607,860,439,10,3,15
0,_Clark,_2608,_002608,0,0,0,0,0
0,_Clark,_2609,_002609,1,5,0,0,0
0,_Clark,_2611,_002611,796,741,23,7,14
0,_Clark,_2612,_002612,0,0,0,0,0
0,_Clark,_2613,_002613,617,624,14,3,9
0,_Clark,_2614,_002614,475,541,14,2,8
0,_Clark,_2615,_002615,490,686,16,5,5
0,_Clark,_2616,_002616,440,227,7,0,18
0,_Clark,_2617,_002617,477,324,7,2,7
0,_Clark,_2621,_002621,662,731,19,2,15
0,_Clark,_2622,_002622,435,521,11,1,14
0,_Clark,_2623,_002623,0,2,0,0,0
0,_Clark,_2624,_002624,341,558,7,2,4
0,_Clark,_2625,_002625,1,4,0,0,0
0,_Clark,_2631,_002631,12,12,0,0,1
0,_Clark,_2632,_002632,2,24,0,0,0
0,_Clark,_2633,_002633,291,706,14,1,8
0,_Clark,_2634,_002634,406,426,6,5,13
0,_Clark,_2635,_002635,623,757,8,3,11
0,_Clark,_2640,_002640,0,0,0,0,0
0,_Clark,_2641,_002641,3,1,0,0,0
0,_Clark,_2642,_002642,20,52,1,0,2
0,_Clark,_2643,_002643,634,957,13,2,14
0,_Clark,_2644,_002644,383,826,7,3,8
0,_Clark,_2645,_002645,29,85,5,0,1
0,_Clark,_2646,_002646,1,0,0,0,0
0,_Clark,_2650,_002650,429,685,8,2,10
0,_Clark,_2651,_002651,288,467,4,1,9
0,_Clark,_2652,_002652,914,858,19,6,18
0,_Clark,_2653,_002653,483,989,11,2,10
0,_Clark,_2654,_002654,351,462,8,2,8
0,_Clark,_2655,_002655,384,674,12,4,4
0,_Clark,_2660,_002660,313,504,10,1,6
0,_Clark,_2661,_002661,743,908,23,4,20
0,_Clark,_2662,_002662,119,153,4,0,6
0,_Clark,_2663,_002663,278,684,13,0,7
0,_Clark,_2664,_002664,9,6,0,0,0
0,_Clark,_2665,_002665,51,138,1,0,0
0,_Clark,_2666,_002666,1670,1236,28,7,22
0,_Clark,_2671,_002671,670,1198,17,8,8
0,_Clark,_2672,_002672,738,935,24,5,15
0,_Clark,_2673,_002673,45,116,1,0,2
0,_Clark,_2674,_002674,801,624,21,4,8
0,_Clark,_2675,_002675,6,20,0,0,0
0,_Clark,_2676,_002676,9,22,0,0,1
0,_Clark,_2681,_002681,2,0,0,0,0
0,_Clark,_2682,_002682,427,668,7,2,10
0,_Clark,_2683,_002683,0,3,0,0,0
0,_Clark,_2684,_002684,6,20,0,0,0
0,_Clark,_2685,_002685,0,0,0,0,0
0,_Clark,_2691,_002691,14,26,0,0,0
0,_Clark,_2692,_002692,506,675,11,3,11
0,_Clark,_2693,_002693,44,54,1,0,1
0,_Clark,_2694,_002694,1,1,0,0,0
0,_Clark,_2695,_002695,397,648,8,5,8
0,_Clark,_2696,_002696,20,34,1,0,0
0,_Clark,_2700,_002700,484,398,8,1,9
0,_Clark,_2701,_002701,559,735,23,0,7
0,_Clark,_2702,_002702,406,384,4,1,9
0,_Clark,_2703,_002703,2,4,0,0,0
0,_Clark,_2704,_002704,14,38,1,0,0
0,_Clark,_2705,_002705,456,487,10,4,7
0,_Clark,_2706,_002706,0,0,0,0,0
0,_Clark,_2709,_002709,341,348,6,2,9
0,_Clark,_2710,_002710,437,378,10,2,6
0,_Clark,_2711,_002711,516,656,15,4,12
0,_Clark,_2713,_002713,481,249,10,0,9
0,_Clark,_2714,_002714,521,235,9,3,5
0,_Clark,_2715,_002715,0,1,0,0,0
0,_Clark,_2716,_002716,967,441,17,7,17
0,_Clark,_2717,_002717,724,323,8,4,10
0,_Clark,_2720,_002720,1,2,0,0,0
0,_Clark,_2721,_002721,0,0,0,0,0
0,_Clark,_2722,_002722,196,83,5,0,5
0,_Clark,_2723,_002723,0,0,0,0,0
0,_Clark,_2724,_002724,890,411,13,4,14
0,_Clark,_2725,_002725,69,465,4,1,3
0,_Clark,_2726,_002726,82,461,3,1,7
0,_Clark,_2727,_002727,188,938,13,1,13
0,_Clark,_2729,_002729,426,171,8,1,4
0,_Clark,_2730,_002730,1088,482,25,7,11
0,_Clark,_2731,_002731,716,1095,16,4,10
0,_Clark,_2732,_002732,480,686,11,2,8
0,_Clark,_2733,_002733,480,282,8,2,5
0,_Clark,_2734,_002734,618,332,16,5,17
0,_Clark,_2735,_002735,593,253,6,2,20
0,_Clark,_2736,_002736,316,217,5,3,8
0,_Clark,_2737,_002737,745,218,9,3,18
0,_Clark,_2738,_002738,594,349,7,1,7
0,_Clark,_2740,_002740,712,349,15,3,11
0,_Clark,_2742,_002742,468,228,6,0,10
0,_Clark,_2743,_002743,737,432,11,1,13
0,_Clark,_2745,_002745,6,10,0,0,0
0,_Clark,_2746,_002746,453,294,11,2,11
0,_Clark,_2751,_002751,440,161,4,2,5
0,_Clark,_2752,_002752,1035,311,12,8,15
0,_Clark,_2770,_002770,63,19,2,1,3
0,_Clark,_2775,_002775,864,1560,10,6,19
0,_Clark,_2776,_002776,735,1511,22,7,25
0,_Clark,_2904,_002904,0,0,0,0,0
0,_Clark,_2906,_002906,0,0,0,0,0
0,_Clark,_2907,_002907,0,0,0,0,0
0,_Clark,_2911,_002911,0,0,0,0,0
0,_Clark,_2914,_002914,0,0,0,0,0
0,_Clark,_2916,_002916,0,0,0,0,0
0,_Clark,_2917,_002917,0,0,0,0,0
0,_Clark,_2919,_002919,0,0,0,0,0
0,_Clark,_2920,_002920,0,0,0,0,0
0,_Clark,_2927,_002927,0,0,0,0,0
0,_Clark,_2930,_002930,0,0,0,0,0
0,_Clark,_2931,_002931,0,0,0,0,0
0,_Clark,_2934,_002934,0,0,0,0,0
0,_Clark,_2938,_002938,0,0,0,0,0
0,_Clark,_2946,_002946,0,0,0,0,0
0,_Clark,_2948,_002948,0,0,0,0,0
0,_Clark,_2949,_002949,0,0,0,0,0
0,_Clark,_2951,_002951,0,0,0,0,0
0,_Clark,_2957,_002957,0,0,0,0,0
0,_Clark,_2959,_002959,0,0,0,0,0
0,_Clark,_2961,_002961,0,0,0,0,0
0,_Clark,_2962,_002962,0,0,0,0,0
0,_Clark,_2969,_002969,0,0,0,0,0
0,_Clark,_2970,_002970,0,0,0,0,0
0,_Clark,_2971,_002971,0,0,0,0,0
0,_Clark,_2972,_002972,0,0,0,0,0
0,_Clark,_2973,_002973,0,0,0,0,0
0,_Clark,_2974,_002974,0,0,0,0,0
0,_Clark,_2975,_002975,0,0,0,0,0
0,_Clark,_2976,_002976,0,0,0,0,0
0,_Clark,_2977,_002977,0,0,0,0,0
0,_Clark,_2978,_002978,0,0,0,0,0
0,_Clark,_2979,_002979,0,0,0,0,0
0,_Clark,_3036,_003036,328,375,1,2,2
0,_Clark,_3037,_003037,263,328,2,1,1
0,_Clark,_3040,_003040,397,535,1,1,8
0,_Clark,_3151,_003151,0,0,0,0,0
0,_Clark,_3152,_003152,26,47,1,0,1
0,_Clark,_3191,_003191,0,3,0,0,0
0,_Clark,_3217,_003217,817,725,10,2,10
0,_Clark,_3361,_003361,671,553,11,1,15
0,_Clark,_3363,_003363,656,834,7,2,16
0,_Clark,_3364,_003364,631,942,17,1,19
0,_Clark,_3365,_003365,412,377,4,1,6
0,_Clark,_3366,_003366,376,456,5,1,9
0,_Clark,_3370,_003370,490,433,5,0,10
0,_Clark,_3371,_003371,412,275,9,0,9
0,_Clark,_3372,_003372,557,510,10,1,16
0,_Clark,_3373,_003373,676,699,6,3,19
0,_Clark,_3374,_003374,459,444,7,1,8
0,_Clark,_3375,_003375,681,762,7,4,11
0,_Clark,_3380,_003380,316,260,1,1,5
0,_Clark,_3381,_003381,677,763,10,7,10
0,_Clark,_3382,_003382,581,567,14,2,9
0,_Clark,_3383,_003383,395,636,0,1,7
0,_Clark,_3385,_003385,801,801,18,2,22
0,_Clark,_3386,_003386,356,409,5,3,14
0,_Clark,_3391,_003391,352,351,5,1,3
0,_Clark,_3392,_003392,421,383,3,3,9
0,_Clark,_3393,_003393,308,283,3,3,3
0,_Clark,_3395,_003395,430,484,4,0,4
0,_Clark,_3413,_003413,346,488,0,0,5
0,_Clark,_3414,_003414,393,460,7,0,4
0,_Clark,_3416,_003416,687,587,11,1,9
0,_Clark,_3417,_003417,1062,740,19,5,28
0,_Clark,_3418,_003418,314,359,7,0,2
0,_Clark,_3430,_003430,574,454,4,3,9
0,_Clark,_3431,_003431,521,526,4,1,8
0,_Clark,_3433,_003433,2,0,0,0,0
0,_Clark,_3435,_003435,758,606,12,3,13
0,_Clark,_3439,_003439,1,1,0,0,0
0,_Clark,_3457,_003457,1,6,0,0,0
0,_Clark,_3464,_003464,483,605,4,1,4
0,_Clark,_3465,_003465,445,468,9,0,5
0,_Clark,_3518,_003518,1,10,0,0,1
0,_Clark,_3532,_003532,64,223,4,0,2
0,_Clark,_3535,_003535,20,45,0,0,1
0,_Clark,_3537,_003537,0,0,0,0,0
0,_Clark,_3540,_003540,152,309,8,1,2
0,_Clark,_3544,_003544,513,674,12,0,10
0,_Clark,_3545,_003545,0,0,0,0,0
0,_Clark,_3546,_003546,1265,1243,36,4,25
0,_Clark,_3547,_003547,799,1011,13,3,15
0,_Clark,_3552,_003552,0,0,0,0,0
0,_Clark,_3553,_003553,0,0,0,0,0
0,_Clark,_3557,_003557,900,870,14,3,16
0,_Clark,_3559,_003559,0,1,0,0,0
0,_Clark,_3562,_003562,1,5,0,0,0
0,_Clark,_3564,_003564,87,226,5,0,4
0,_Clark,_3565,_003565,529,532,13,2,17
0,_Clark,_3566,_003566,18,57,0,0,1
0,_Clark,_3571,_003571,2,4,1,0,0
0,_Clark,_3574,_003574,0,0,0,0,0
0,_Clark,_3576,_003576,310,418,9,0,9
0,_Clark,_3578,_003578,8,34,0,0,1
0,_Clark,_3579,_003579,6,8,0,0,0
0,_Clark,_3580,_003580,0,0,0,0,0
0,_Clark,_3581,_003581,0,1,0,0,0
0,_Clark,_3582,_003582,7,8,0,0,0
0,_Clark,_3583,_003583,0,0,0,0,0
0,_Clark,_3584,_003584,0,2,0,0,0
0,_Clark,_3585,_003585,0,0,0,0,0
0,_Clark,_3586,_003586,0,0,0,0,0
0,_Clark,_3587,_003587,462,536,7,0,12
0,_Clark,_3588,_003588,507,563,12,3,19
0,_Clark,_3602,_003602,920,926,25,6,20
0,_Clark,_3604,_003604,1159,804,22,2,22
0,_Clark,_3605,_003605,101,322,3,0,2
0,_Clark,_3606,_003606,504,511,15,2,8
0,_Clark,_3607,_003607,808,497,27,2,15
0,_Clark,_3608,_003608,470,998,16,2,17
0,_Clark,_3609,_003609,448,861,14,3,14
0,_Clark,_3610,_003610,595,619,6,1,9
0,_Clark,_3611,_003611,0,0,0,0,0
0,_Clark,_3612,_003612,0,0,0,0,0
0,_Clark,_3613,_003613,641,406,8,1,11
0,_Clark,_3700,_003700,1,11,0,0,0
0,_Clark,_3701,_003701,0,0,0,0,0
0,_Clark,_3702,_003702,839,566,15,3,18
0,_Clark,_3703,_003703,7,14,0,0,0
0,_Clark,_3704,_003704,396,291,19,1,3
0,_Clark,_3705,_003705,442,563,10,0,5
0,_Clark,_3706,_003706,1576,1432,33,7,27
0,_Clark,_3707,_003707,732,708,13,0,15
0,_Clark,_3708,_003708,432,546,5,0,6
0,_Clark,_3709,_003709,1068,914,26,3,28
0,_Clark,_3710,_003710,98,136,4,1,1
0,_Clark,_3711,_003711,86,154,5,0,0
0,_Clark,_3712,_003712,0,1,0,0,0
